j10i9h10k9j9k10j8j7j12j11k8k13h8i8h11h9, -1
j10i9h10h9j9j8g9i11g10i10i12i8i7g8f7, -1
j10i9h10h9i10k10k9g10i8l8g9i11h11l7j9g12l9j7h7j12h13i12h12h14k7k8m8m9i6g8g6f5h6f6j6k6i7j8, -1
j10i9j9i10i11i8j8j11i6g8h9j6g13h12h8h10f10g11e13h13i12e11i13f11d11e10g12e12h14i15g15j12g14g16f14i14, -1
j10i9j9j12i10k10k8l7j8j7k7m8g12h11i8h8k6k5j11k12i12h10h9k13k11, -1
j10i9j8i7j9j11i11l8j7j6g9k5l4i5k7i6i8i3i4l6k6, -1
j10i9i10j9h9f7h10g10l10k10h12h11i11g13l8k9k12j11j12i12, -1
j10i9i10h10g11j9h9j11i8g10f10i11g9h8k10h12k7m10k9k8k12k11l11f9l9l10j12j13i12m9m8l12o7o10n7o6l7m7k6j5l5j7, -1
j10i9i10k10k8l9m8j9k9l8l11h9l7k7k6j5j8i8n9o10m10o8m11l10, -1
j10i9h10k9k10i10i11j9h9l9m9h6h11h8h12h13g13f14k11j11j12k13, -1
j10i9i10h10g11g9i11h9f9h11h12g13k9l8k7h7h8f8i13f10j14k15i12i14j12k12j13j11l10k11k10m10k8k6k13l13m11n12, -1
j10i9i10j9k9h10k7h12m7l8l7n7i7j7j8l10h6g5k6k8i4j5i6j6, -1
j10i9k9l8j8i7j7j9i11l10i6g9k8h5h8l9l11k11h12g13k6k7h9i8h10h11h6h7, -1
j10i9k9h12h10l8l10i10i11f8j8i7m11n12j12k13j11j9, -1
j10i9j8i8j7j9i7h7g6k9h9h6i10g8k10h10j5h5h4l10j6j4l4k5l7k7k6m8l6m6, -1
j10i9i10h10f12h12h9h11j11g8h14j12g13i15k12l13j8i11g9k13l14j13i13j14h16j15j16k14i16, -1
j10i9h10k9i10k10h9h7k12j11j9h11g10f10j7i8k7i11g11g8j5l11k11f9e10f8f7, -1
j10i9j9j7j12j11i10k8k10h10h11k7j8k6k5i6l9g4h5i8l5h9g10j6h6i5i7, -1
j10i9k9m7i7j8k7h10h12i11j12k8i12k12j7h7h8f10f12g12j6k5j11j13l9k10m9l8, -1
j10i9k9j8l6h10g11i11j12j11l8g9n6m7m6o6k6j6l7l9k8j9, -1
j10i9k9l8j8l10j6j7i7l9l11l6l7k8i6h6i4i5j5k6l4k5k4h7, -1
j10i9j9j8i8k10g11j11k7m8l9k9k11h6i7i6k6j7k8m6k4k5h7m7m5m9m10l6j4n8o9o7p6n7p7o8p8, -1
j10i9i10j9h10g10g9k9l9i11l11l10i7j7n12i8h9h8k12j11m12l12n13o14m10j13n11n14, -1
j10i9j8k9j9j11k10j7i8h7l11m12l8k8l10m10, -1
j10i9j9i10j11j12i12j8g11i11h10k10h8i7i8k9l10h6g5h9e9e6f6d8g7f8e5d4f5d5g6h7, -1
j10i9j9j12h10j7h7k10h9h8g7h12e7f7g6g9g5g4f6d8h4i3e4e6f5, -1
j10i9k9l8l10i7j8i8i6i11i10k10j9j7l7k8j12j11h11k11l9l11m11n12h7m9g12f13f9g8i12g10, -1
j10i9j9j12j7j8h10i10i8m12h7k10h9k6, -1
j10i9h10h9k9i10g9i11i12g8j11j12i8l9f7j7h7k8i6j9l7m10n11f8h11j13e8m7g6h5h13g14e4f5d9c10h12h14h6j6e6f6, -1
j10i9i10h10j8j11i11i12k10m10k9h12l8m7k8m8, -1
j10i9i10h10g11j9g9k9l9g10l10l6l8l11k10m10m8j11o8n8n7o6k7k11m11h11i11j13i12, -1
j10i9k9i11h10k10j11i10i8j12j9j7i13h7h8i7k7g8h9g7f7j5i6g5g6h6f4j4j6, -1
j10i9j9j11j8i8i10j6l10k10l7k8k9i7l8m7, -1
j10i9j8j9k9i7i10m7k10l10h10g10i11h12k11k8k13k12, -1
j10i9h10i11j9i8i10g10k10l10j11j8j12j13i12l9k12l12, -1
j10i9i10j9l9l10g9k10m10g6i8h10j8k8k9h6h8g8k6h12j6i7j7l5j5j4h9g10m7l8m8l7, -1
