game, winner
j10i9i10h10g11i11j8g9f8j12k13l10i13h12h9j13g8j11f7e6h8i8e8d8f9f10h5g6h7h6e10d11i6, b
j10i9k9m7i7i11k7k5j7h7j8j9l10m11h6, b
j10i9j8j9k9i7l8m7k8m8k10k11k6k7i8h8i11h12j7l5m10l10l9n11i6, b
j10i9j8k9j9j7i8h7j11j12k8l8g8h8i10h9h11g12l7, b
j10i9h10i10i7i11i12h11k11g12f13j9k8g9h9g11f11g10g13g8, w
j10i9i10j9k10l10h10g10l9g9h9j11h8h7h11h12g8g12j8i8g11g6f5f7e8e7g7f12i12d8d7g5f6e5f4e11f3f2c6b5g4e6e4h4d5b7g2, b
j10i9h10j9h9k10h7h8k9h12i11j12i8i12g12k12l12l11m7l8g10f11j7k6g9g11f8e7f10i10e10d10g7g8i7f7k7, b
j10i9j9j8l6g11h10i11h11i10i12h8i8g10k10l11h13j11h12h14h9, b
j10i9i10h10k7g11f12k9h9j9m9g8j11g10g9k10h7m12l11k11k12l13j13i14n9m10p9o9j14j12j6l8i7h8j7g7l7, b
j10i9i10j9k10l10k9h10k12k11j11h9l13m14i12h13h12j12i11g13l8, b
j10i9j8k9j7j9h9l9m9k6k8i6m8l8l6l11l10i8i7k10m12h7, w
j10i9i10l10j8j9h9k9g8j11e6f7h10g10h8h7i8f8k8, b
j10i9h10h9g9j9g10i10g8g11h11i8i7k9l9i12i11j12f8e7e8d8g6g7f7h5f9d7f10f11f6, b
j10i9k9m7k7i11i10k10m9j9l8j6i8l9j8k8h6i7h8j7m10h5i6h7m8m11o11n10p8n8f7g8n9l11j11l7l13k12l6m12n13l12n12k13j14o9, w
j10i9k9i11j8i10i8l8j9j11j7j6i7l10h7k7k10l11g6, b
j10i9j9j7i10h10l7k8j12j11h11k7j8l9i6k10i12k9k11k6, w
j10i9h10j9k9i11i7k10h7l11m12j11k11i12i10h13g14l9, w
j10i9i10h10f12h9f9k7j8h7h8j9k9i8k10j7i7g10f11k6, w
j10i9j9j12j7j8i8h10g11k7l6k6k9h12l8m7k10l11h7g6m10l10l7l5k8i10l9n11i6, b
j10i9k9i11i10j8h10k10f10g10l8m7k7n10j6i5g9e11f11h8f9f8f13f12e9d9h12g11h11h13g12e14j9, b
j10i9i10j9k10l10h9h10k9k12h12i11g11j12k13g9f8l12m12l11l9k11m9j11h11m11, w
j10i9j9j8h10i10i8j11k10h7i11k7m12l11k9h12m7l8k12k11j12k13l12i12n12, b
j10i9j8j9l9h9g9i7i8h8h7g8k8j11i10h10l8m8m10j7l10k10l11l12l7, b
j10i9h10k9k10i10j9i11i8h7j8j7g8h8j11j12g7i12i13m12h6i7g10g9f10e9j6e10h12e12e11i6g11j14i5j4f11d11f13f12h13g13h11h14h9, b
j10i9h10h9j9j11j7j8g10i10g8i11i8i12i13k10h13m8l9k11l11k12l13k13k14k9, w
j10i9k9m7j8i11i10l10j9j11j7j6g10h10i8h9k8l7h8g8l8, b
j10i9h10i10i7i11i12h11j9j8j11j12k10l9i8l11h13g14k7h7l8f11i6i5l10n10m7k9j7l7k6l5g10h9k5k4l6n8j6h6m6, b
j10i9i10j9h10g10l10k10h9h7i8g8k9h12l8m7j8i7k8h8m8, b
j10i9j8j9i8h9g9g8k9l8j11h6l10m11k10i10m10n10l9m8k8k7n11o12j7, b
j10i9j8j7j9i8i10g10h9j11l10k10k9m11h6i7l7k8l8i11l9l11l6, b
j10i9j9j8i8g6k7k10k9i11i10h10l7k8m7j7l8n6m9j6l9n9l10l11l6, b
j10i9k9h12j8i11i8l8j9j7j11j12g8h8h7g6k10l11l10i10m11n12i7, b
j10i9i10l10g10h10h9l13j11g8j8j9g11j12g13g12i11h12h11f11k11, b
j10i9j9j8g11i10i8i11j11i13i12k10j12j13g12h12h13g14g10g9f11h9i14j15e10, b
j10i9h10k9j9j12i10g10k10l10k8l7h11g12j8j7i8h7h8g8l8, b
j10i9i10j9h10g10h9g8h7h8g9i8j8k9l10k10k12m9l9k7k8f8e8j7j11l13j12l12j13j14l11m10i11k13k11h11m11, b
j10i9j9j8l6h10g11i8i10l8k8h11i6g8h8l10h5j7l7m6h6h7g6f6i4j3k6j6j5m8h3, b
j10i9j9j11i8h7j8j7k10k8l11m12m10l10g8k12i7l13i10m14n15h5i6m13m15l12n12j12i12k11m9i13h14k13j13k14k15j15i16n11, w
j10i9k9i11h10i10i8k8l8j9h11n6m6h9g9i12i13g8j11h12e6g12j12g13l10k11j13j14i7j8l13k13j6h8k7i5l7j7n10m9l9l11l6, b
j10i9k9h12j8l10j9j11j6j7l8m7k7i5k8k6i8h8m8, b
j10i9k9m7i11h12j8j7m11l10k11l11k12k10i8j9l12m12n13l7k7k8i10l9l8m10n11i6, w
j10i9i10l10k9l8h10g10l7j9h9h7h12h11i11g13k12j11j12g9i12g12l12, b
j10i9k9h12l8m7l6k7l7l9j8j7l5l4k8i8m8n8j5k6i10j9l10m11k10h10m10, b
j10i9k9m7j8j7k7k8j9m9m10l10i11h12j12j11h10k13l6i6h5m5i8n8o7m8m6l8o8l9k10l11l12l7, w
j10i9j9i10j11j12i11g11j8j7l8k9l11k11i8k8k10m12h7, b
j10i9k9j8l6k7h10l8i11j6m9i5h4j7j5i7i8h7g7l7, w
j10i9j8i8i7i11k9l10g5h6j9j11j7j6i10l7k11l9l8k6i6m8n9k10i12n7, w
j10i9h10k9k10i10j9i11i8l11h7g6j7j8h9g10h8h11h6, b
j10i9j8j9g9i8g6i10i7i11i12k8l7h11g12k9l9k10k11l11m12h7, w
j10i9k9l8i11l10h12g13l11g11k11j11k12k10i14j13i12i13j12g12l12, b
j10i9k9l8i11l10k7l9l11k8m10m8j8j11k10l7l6n9k6n8o8o10p11m9k11p9o9n11m12n10n12n7, w
j10i9j8j9k9l8l10m11h6i7k10i10i8m10k7k8l7m8m9k11n11i11h11o8n8i13i12l11j11n9k12p7, w
j10i9k9l8j8j9m11l10i7l7l9g5n9m9n8n10o11k7j6m7n7m6k8m8m10m5, w
j10i9k9j8i11l8k7k8i8n8m8g11l7n7h12g13j7i7k6j5h9g10l5, b
j10i9j8i7j6j7k7i8i6i11i10g10h9g8k6h6l6m6k10l10k8k9k4k5n4m5j5l3m8l7l8n8m9n10i5, b
j10i9h10k9g9i10i7i11i12l9j9j11j7j6h7k7g7f7g8g10g6g5i8k10f5, b
j10i9k9h12j8l10m7l8m9m10n9l9l11l6l7j7k8k6m6j9m8m5n5o4o10p11n7o7n6n8p9o8o9q9n4n3n11m12k11m11k10k12k7, b
j10i9j9j8h10i10i12i11j12h12k12l12i7j13l11k10i13l10k11k7m11n11m10n9h14g15m9m12m8m7n8q8k8l7n7k14l13m14l8o8n10o10m5p9, w
j10i9j8j9k9l8m11l10l11i7i8k8o8l7m6l9l6j7i6k7h7m7, w
j10i9j9j8h10k10j11i10i11j12h11g11h12h13g13f14k9, b
j10i9i10j9k10l10l9h10k9h9k11k8k12k13j11m8i11h11h12g13l8, b
j10i9i10h10k7g11f12h12h9j11f10h11i11h14h13f11e11i13d10c9e10c10e9e12e8e7g9h8f9d9d12c13g7f8g8h7g6g10g5, b
j10i9i10j9k10h10l9k7j8k9m10l10m8n7k8l8n11o12j7, b
j10i9i10g10k10l10h9f7j11k12i12h13j8j9k9l8k7k8j13l7l9m8k14l15j14j12i11i14h12g13g11i13h11f11k11, b
j10i9h10h9g10i10j9g8j11j12i11g9j8j7l8k9l11k11i8k10k8h8m8, b
j10i9i10l10j9l7j11j8j12j13h10g10h9g8h11h8g12f13k8, b
j10i9k9i11i10l10j11j12h10g10l13k12l12k13k11l11l8h9n9l14m15g9f9g12g11f11i8i14h13j13h15m10, w
j10i9j9j11i10k10k8l7j7m8l9m10n9k6h11g12m9k9j6j8i7h10g11l4l6j5i4i6f11e11l10o7o9p9h7g7l12l11k11j12m13n14n10m11n8m7n7n11n6, b
j10i9h10k9i10g10g9h9k10l10j8j9l9m8j7j12k8i6h8i8i7f10h7g7h6i13k11f11e12f13f12h12g11i12k12i14i15h13j13g12j15e10, w
j10i9j9i10i11j8k9l8i8g11h10g9h12g13k10h7l11m12k11k8j11h11m11, b
j10i9k9h12l8m7k7i5k8k10k5k6j8i8n8m8i7l10j7j9h7g7l7, b
j10i9j8i7j7j9h9i10i8k6k8h8i6h5k9l8g10f11j6i11f6i12i13h11g11g12f13h12j12h13h14i14j15e10, w
j10i9j8j9i8k8m6h9k9l8i10l10h10g10f9l9l7l12l11m10n11i6j7n10o10m11k13m9k7m12m13m8, w
j10i9i10l10g10h10g11g13g8g9j12j11f9h9h11e8i12j13f11e11g12f12f13e14j9, b
j10i9h10h9i10g10k9g9f9g12g11l10h12i11j7i13k11l8k8k10j9l7j8j11j6, b
j10i9j9j8g11l6k7l8i8l5l7n7j7i7k10h7k8k9i10h11m6, b
j10i9h10k9h9j9h6i10i7l9m9i12i11k10j11k8h11k11k12k7, w
j10i9h10i10i11k9j9j12j11j8l10k11h12h11g12i12g13f14k10i8m8i6i7k8h8g10f9k7j7l6m5k6k5j6h6m6, w
j10i9i10k10j9k8j11j12j7j8k7g8k12l13i7l7g7h7h8j5i6m8k6l8i8n8, w
j10i9h10i10i7k9j9i11i12j11h9k11l11k10k8g11h11h8h12h13k12j12j13g10i14h15m10, b
j10i9k9h12l8m7m9l9k7j6k10k8m10l10i10f10l11m12o11n10k12j13o8n9k11k13j11m11l13m14h9, b
j10i9h10h9k9i11g9i10i8i13i12j11k12g11h11k11h12j12h14h13l10j13g13k13l13j14j15m11l11l12i15n10, w
j10i9j8i7i10h10j9j11j7j6h8k8i8k10k6l5h9g10h11k9k11k5g8f8f7e6h5i5g6i4h7h6f5, b
j10i9h10i11k10i10i12j9k9k8h11h13h9h8i8g10j7k6g7l8m8m6l7j6l6k7i5k5k4i7g9l4, w
j10i9h10h9g9j9i11j12h12k9l9k10h11i8l11h7g6k7k8j7k6i7g7l7, w
j10i9j9j7i10h10h11k8j8j12i11k9k10g12l11i8m10l10m12n13k11j11m11m9m13m14o11n11k12n9i14j13k13k14n12l12l14k15p10, b
j10i9j8j9k9i11l10i7k10i10i8k8h11i13i12j13j11l9k13m10j7h13m11n12g10h9f9e8l12k12j14i15n10, b
j10i9k9i11h10i8i10k10l8g10j7j9l11l9j11i7k12h9l13m14m7n6j13m10j12j14l12m12l14l15l10, b
j10i9j8j7i8h8h7j9k8m8f9l9k9l10l8i11k6k7i7i12n6m7h6g5i6g8i4i5j5h3k4l3j6g6l6, b
j10i9j9j7i10k8k10l10h10g10j11j12h9k12h7h8i8l11g6, b
j10i9h10h9i10g10j9g12k10l10k8l7i8l11j8j11h8g8l8, b
j10i9h10j9i10k10g10f10i8f11g9f8f9e9g11g12g7g8h9h11e8d9e10k9f12k6d7c6h6k8k7l9m9k11k12j11i12m8n7l7j5l8l6l11i11l10, w
j10i9h10k9g9i11i7j9l9k10l11k8k11i10l7i12i13i8, w
j10i9j8i7i8l8j9j7j11j12g8h8i10h9k10l10l11m12h7, b
j10i9i10g10k10l10j9l7j11j8j12j13l11m12i8h7k12h9k11k9i11h11m11, b
j10i9j9j11k10i10k12l11i11k9i8h7j7h9j8j6l8k8h10g8f7k6i6f8k11k13l12e8d8k5k7h8i7h6h5e9g7e10f9e11e12e7, w
j10i9i10l10g10h10g11g8g13g12i11h12h11j11f9e8i12j13e11f11h13i14f12h14g14h8f8f7k8h15g16d9c10g6h5l11k12g7g5e5f6e6d5e7e9e4, w
j10i9j9j12i11k9h12l10j8j7k8l7i13n8g13f14g11f10h11j11h13f13h14h15h10, b
j10i9i10j9l9h10l6h9g9k7g11h7h8i8g6j7i7g10f11k6, w
j10i9h10i10i11g9h9h12i8g10g8h8j6f10e11g11e9g12g13i13j14h11j9i12f12j13k14f9, w
j10i9k9m7j8i7i8j9k8l8l10k10k5j7h7m11g8h8f9e10g9d9k7k6g12j5g10g11g7g6i12h11j12h12i13k11i11i14h10k13f8, b
j10i9j8j7m7m10k8l8l10i8g10k9k6i7i6i10i11k7h7j9l9g9h9j6i5h8f10k5, w
j10i9k9l8k7j8k8k6k10k11m10l10l9n11j7i6m7l7m8j11m9m11m6, b
j10i9j8i8i7j9k9h6h7j7k10l10i11l8k8k7h9k11m9n7l7m6h10h12h8h11g9j12f10e11j6, b
j10i9i10g10l10k10j9k8k9j8l8i11h11k7h10h8l9l11m9n9m7n6l6l7n8o9k11j12o7, b
j10i9j9j11i8g6j8j6l8k8k9m7i11h12l10i7k10l11i10h10m10, b
j10i9j8j9g9i10k9i11i8l8i7l10h8g8f10e11j6, b
j10i9k9i11i10j8h10k10g10f10g8h9j9h11g11g9k8f9e9j11k7i7h8g14l7m6k6k5m7n7l8n6l9l6n9m9m8o10j5, b
j10i9j9j12h10i10j11i11i8m12j7j8h7g6h9h8g10f11k6, b
j10i9h10j9i10k10g10f10k9i8l11h7g6h9h12i11l8f9g9g8i6f8h8f11f12f7, w
j10i9k9i11h10h9g9j11i10g10k10l10k11k8k13k12l12h11f11i8j13m13l8j7k6i6h5i7i5m10l9f9e8h7k7g8e10j5, w
j10i9j9i10i8i11l11k10i12j11h11h9g8f9k12j13f8h8e9j12h7k13h10j14j15l14m15l12m11l13i13m13n13l15l16k14m14h14i14i15h16j16g13k15i17n12, w
j10i9i10k10k8j11h10h13i12g10j9h11m6l7i11g13h12j12i14i13f13k13j13k11l10k12k14k9, w
j10i9h10j9g9i10i7i11i12k9l9k10k8h7i8h8h6l11i6j7i5i4f8g7e7d6g5f4f6d8g6e6j6, b
j10i9j9j8h10i8i11i10j12k13j11j13f8g9h11g11h12h13g13f14k9, b
j10i9k9j8l6k7l8m7l7l9l4l5h12i11i12h10g11j12k13f10g9g10e10i13h14e12k11h15k10k12f11i14j13i10d11e11f9g8d9g12e9c9h9, b
j10i9i10g10k10l10h9k12j8f7j9j7j11j12m8l9k8l7l8i8n8, b
j10i9h10j9h9h8k10i10i11k8l7f8k13j12k11k12h12k9h11h13j11g11l11, b
j10i9j9j8l6h10g11l8j12l10j11j13i11h11h12g13i12k12i13j14i14i15i10, b
j10i9i10l10k9g10h12i11h9g8h11h10g9g11f12g12f9g13g14j8k7k8f10f11d9e9h8e11l8j6j7m7i14m9j12c11d11n8o7l6k5m6k6m8m10m5, w
j10i9j9j12i10l10l7k8k10j8l8h10g11l6k7m7m9j6k9j4k5k6m6i6h6j7j5l9m10h5, w
j10i9k9h12m7l8j8j9m11l10l7i7j7k7m9m8i10n8o8n7n10l12l9h10n9o9m10l11k8n11i6, b
j10i9k9l8l10i10j8m11i7h6i13i11k11j12k12k10k13m9k15k14j14l16g11h12i15h16j13l13i14l11i16i17i12, b
j10i9j9j11i10h10h11k8m10g11f12j8k7k10m8g12l8m7n10m9o10p10n9p11l7k6o8p7l11k12l10l9o9o7p8n8m11l12q7, b
j10i9i10g10j9h10j7j8k7l7h7g7h11g12k10i8m10l10k8k9l9n11i6, b
j10i9i10k10k8h10h11j9i8k7j8h8l8m8l9l7j7m10k9i11i6h5m7n6k6l5h6i7j6g6l6, b
j10i9j9j12i10k10h10j11k8h11m8i12h13k12l12k11i11k13k14k9, w
j10i9i10h10k7j9k9h12m7l8l7n7i7j7j8l10h6g5k6k8i4j5i6j6i5i8i3, b
j10i9h10j9k10i10l9l7k8i11i8h9g9g8f7k12j11m8i6j7i12h13j5n9o10m10l11m7k7m9m11m6, w
j10i9j9j11i10h11g10h10g11g9k10h7h9j7i11k7i7h12l7l6j8l10h6g5m6k8i6i5l8j6k9m7l11m12l9g3h4j4k5j5j3h13h5h14, w
j10i9k9j8l8i11l6i8i10h10g11h8g8h9h11g9f8f9e9j9, w
j10i9k9m7h12i11k7i10i12k8j12k12i7j11l13h11g11j9g12l7, w
j10i9k9j8h10l8k8k10i10k7f10g10h11j9h9h8h12h13i11g13j11g11k12l13g8, b
j10i9i10k10k8h10j9h11h9j11g11j8k7h12h13l7l9i6k6k5g8i8g9g10e8f9j13i7i5k9h6f8f7e6h5g6h4h3j6l8g3, b
j10i9j8j7k9i7m7l8i11k7h7i8i6k6h9l5m4k4k5m6n7l6l7n6j6o6, w
j10i9h10i10i8i11h9h12j7k6g10f11h7h8j9k10j8j11j6, b
j10i9h10i11j9j8i10k10h11k8g10f10g12f13i12f9h12h9f12e12j12, b
j10i9j8j9h9i10i7k8l7j7i6i11i12i8k10h11g12k11j11h13m8l9k6j5o10n9j6h6l6m6l4l5k5h8m3, b
j10i9h10i11i10k10j9j11h11k8g10f10g12f13i12j13h12f12h13h14h9, b
j10i9j8k9j9j7i8l8j11j12g8h8k10l11i10h9h10g10l10, b
j10i9h10k9g9j12i11e7h12j9l9f14h11h9h13h14j11k10g11f11k11, b
j10i9h10k9h9k10k12j11h7h8h13l9m8j9m9l11m12k8k7h11i10k11i11m11n11j8l10i8g8l8, w
j10i9i10j9k9l10m7l8k10k11l9m9n8l6k7n7h10g10j11i12j12h11j13j14k8k6m10j7n11o12k12l11l13m14h9, b
j10i9k9j8i11h12m7l8h10j12k7k10n7l7l6i12g12l12k12l9j11l11l10i8j9k8h8m8, w
j10i9i10l10j9h10l7k8k7j7h11l9m10j12i11g12l8k9k11j11i12i6h5g11f12i7j8g10g13i8i5h9f11k6, w
j10i9k9h12m7l8k7l6l7n7j7i7k8k10j9m6j8j11j6, b
j10i9i10j9l9l10h10g10k9h9g9i11j7k8l8l7n5n9k6m8n6m7l5m4m5o5k5j5k3k4l4o7j2, b
j10i9i10k10j11j8h9k12g11h10g8f7k11m11j13j12g10g9h11i11k13f8, w
j10i9k9j8l6i11g11i10i12i7i8j11k11k8j9k12l13g8h9l8g10j7f11e12h7k10f5g6g12g13h11f9h12h10j12f12i13j14h14g15l10, b
j10i9j9j12i11j7k9l8k8l7h12g13i10k10h11g12h9h10j11g11k12l13g8, b
j10i9j8k9i8j9h9m9l9k8k6j7k10l7m6h11i10l10j11g8i12h13m8, b
j10i9i10k10k9h10i11l8i12h12j8h11h13h8h9j11i13i14l9m9l10m11i7h6k7k13j7h7l7m7j9j6g13f13k6k8i8g10l5, b
j10i9h10k9i10k10h9j9g10f10h11h8h12h13i12f9k12j12j11l13g8, b
j10i9h10i10i11g9j9j12j8j7m7i8l8k9l5i6i7h9g10f9e9g8f7h7e10j5, w
j10i9i10g10j9g12k10l10k8l7j8j7i8h7h8g8l8, b
j10i9k9m7j8m11j11j9j14i11i10j12k12l13k10h10k11k13k8, b
j10i9h10h9j9j8i8k10g9j12f8e7h7i10g6f5g8g7h8e8j6i7i6f9h6f6k6, b
j10i9j9j12j7j8g11i8i7k7l6l8k8i10i11l9l7h12h11f11l11k12i12k11m9i13h14j11h9l13m14k13j13k14k15k10, w
j10i9k9h12i11h10j8g11l8m7k8m8i8h8k6k7l10m11i7h6j9j11l7i10l9l11l6, b
j10i9k9i11h10i7i10g10k10l10k12k11j11h9l13m14j12j9i12h12h13g14l9, b
j10i9j8i8i11k9j9j11j6j7k6i7i6l6k7g6k4k5h4i5j5h7i4l7j4g4l4, b
j10i9j8i8i11i7i6k9g9h10g11j11j9g8h11f11h9j6g13g12h12f14f10e9i13j14h13j13h14h15e11d12f12i15d10, b
j10i9k9l8k7i11k8k6i7l10l9j7n9m9k11k10j8i10i12h6i8i6j6h8n10n8h7g7m8f6e5g6e6g4g5h5f3p6o7j4i5i4j3h4f4k4, w
j10i9i10k10k9l8h10j8h9g8h12h11g10f10i11g13j12g9j11j13k12l13i12g12l12, b
j10i9h10i11h9i8i10g10l10k10j11k12g8f7j9j8h11k8h12h13h8, b
j10i9i10j9h10k10g10f10h9h8g9g8i8f11f9e9h11e8h12h13i11j12g13f14k9, b
j10i9j8j7i8j9h8g8k8l8l9k9h9h7g10e10f9f11h11i12h10h12i10f10k10, b
j10i9i10l10h10g10g9k9j8j12j7j9l9k8k11k6k7j6i7h7h6k10i8g8l7m7i6i5g5f4g3l8e7f8g6g4f6e6d8c9h4, b
j10i9i10l10g10h10h9j7j11k12g8f7j13j12f11e12h11g11i12k14f9, b
j10i9j8i8i11j7k9h12i7h6m7l8j9l9l10m11j11j12k11h11k10m10k12k13k8, b
j10i9h10k9i10k10g10f10k12j11l9g9k8h8e11h11h9j7f11e12i11h12h13i7j6g7h7f6e5h6j8e9g11f8d10i5, w
j10i9j8j9h9k9i8l8h8g8h10h11g10i10f11e12j7, b
j10i9k9i11j8i8i10l10h10g10j7j9i6g6h7h9h5g4k8l9k7k10i7g7l7, b
j10i9i10h10j8j9k9h6l10m11k10m10l8m7k8i8k11k12k7, b
j10i9j8j9h9k9k8l9m9m8i8h8g10j7f11e12k10l10l8k7h7h10g7e7g11g9f8e9f10f9i11h11d9g12h12l7m7o10n9f13i10d15d11e14, w
j10i9j8k9j7j9h9l9m9k6k8l8l10k10k11j12h7i8j11i10i7g7l7k7h11i11i12j6h8h10g9i5h4h6f8i6g6l6, w
j10i9h10k9j9j8i7l10k7j7j6m9k5h8m3l4i5h4k6k4i6h6i4i8i3, b
j10i9k9j8k7h10i11l8g13h12k8k6k10k11h13e13m10l10l9n11j11i12j13i13j12j14j9, b
j10i9k9i11i10k10l9h10j8j12g9m9j9j7l7k8l10i7l8l11l6, b
j10i9j8j9g9i10i11i7i8l8h10f8j12k13h12g13h11h9h14h13j11k11g11f11j13j14g10i12g8g12g7, b
j10i9h10k9j9j8l10i10i11j12i7h12i12k10k7i13f10k11k12h14g15h13h15j13g13j14k15j15j16j11, w
j10i9h10k9h9h6i10g10k10l10j11k12h13i12f7g8h7j9h11h12h8, b
j10i9h10j9k10i10k9h11g12i7i8i11i12k12j11h13g9k8l7m8l8l9h12f12m10j13m7n6l10n10j7g10k7n7l5k6l6l4j6i5j4k5j5j8j3, b
j10i9j9j8l6i8h10k8l8i10i7l9j7l7h7g7m7k9k5j4h8h9j6g9l4, b
j10i9j9j7j8j12i7l10h6g5g6i8k6i6i10l7l9h10g12h11h8h5g4j5i5k11i13i11j11k13l14g9, w
j10i9k9m7h12i11k7i10i12g12k12h11j9j12j7j8k10h7k8k11k6, b
j10i9j9j8h10i11i8k10k8j11k7h13i12k11h11i10k12j13k6k5h9h8j7g10l5, b
j10i9k9l8k7j8k8k10k6k5i11g11g13h12j14h10f12h9h11g9f9g10g8f10e10e9i13d8, w
j10i9j8i7j6j9j7i6i8k9h9g10k8l8g8h8l5k6i5j5i10f7l7m7o5l9m9l3k4j3j11k12h4g3l10k10o7n8o4n5o6o8o3, b
j10i9i10j9k10l10k9l8l9k7h10g10j11i12k12l13k11k13k8, b
j10i9i10k10k8l9j11j9k9l11i8l8l10h9m11j8l6g11h10j6k7j7j5f10g9j14k6k5n12o13m8l7j12i11m9m10k11i13n8, b
j10i9h10h9g10i10g8j9k9i8i7i11i12h7k10h11g12k8l7j8l8l9j11g11m10l5m7n6l10n10h13g14o7n7f11i14e10d9h12j12f10d10f12f13m9e12n8k11p6, b
j10i9j9j7j11j12i8k10i11k9k8h11k11l7m11l11h8j8i7l12m12l6k7l5l4l13l14l9l10l8, w
j10i9j8j9i8h9k9l8h6i7l10h8g9g7f6h11h10i10k8f7g8h7e7j7, w
j10i9j8i7j9j7h7i8i10g10h9j11i6l7g8f9f7e6h11g12h8h10h5h6j5k4g6i4g5i5g7g9g4, b
j10i9h10i10i11h12j12g9k9j9h11g11h9i13f10h7j14i8g6i6i7g8f9g10g12g7, w
j10i9k9h12j8l8l10i7m11n12j9j7j11j12m10k10m9m8m13m12n8o7k11l11n9l9l12n14n10o9n7n11n6, b
j10i9k9m7i7i11i10l10j8j9g5h6g10h10g11g7f8h9h8g8f9f10j6k5g9f7e7h11d6c5g12g13f6h4c9d8e9d9e6c6e8e10e5, b
j10i9j9j11k10i8j8j6h10i10i11h9g8i6i7k6l6j7g10l5, w
j10i9j9j8h10i10i8i11i13h7h9h11j7k6f11g10l11j11f9k11g11f10j13l13k10m12h13g13k12i14m10n9l10n10l9k8l8l12l7, b
j10i9k9j8l6m7h10i11n6j6m5k7j7l8m9i8k8i10i12i7, w
j10i9j9j11j8j7k8m8i8h8k10l11i10h11h10g10l10, b
j10i9k9l8j8l10j9j7j12j11i11l11l9n9h12g13h10g9k13l14i10g10g12i12h11f13k8, b
j10i9h10j9k9i10i7h11g12i11i12l7k8k6k11k10l10j8j12h12i13h14m9, b
j10i9k9i11k7h10j12i12i10k10j8h6j11j9j13j14l10m11l13k12i13k13k11h14m9, b
j10i9h10h9j9j11g9i10k12i8i11j12i7f8g8l8g10g11g7g6h7j7e10f9f10d10h8e11j6, b
j10i9i10g10k10l10j9i8k8l7h11g12j11j12k11i11k9k12k7, b
j10i9j9j8h10i11i10k10k8l7h11g12g10f10h9h12j11k12g8f7h7h8i8f11g6f5g9g7k6j7j12j13f9e8e10d11i6, b
j10i9j8j9i8l8l9h8g9h10h6g11i7g5f6h9h11g6k9l10i4g2i5i6g7f8j7h7j4k3k4l4g4h4j5j6l5k5k6m4l7m8h3, b
j10i9k9m7i11h12h10i10f8g9i8g8h9j7h7h8g7f10i7h6f7e7f5g6f6f9f4, b
j10i9j9j12j7j8g11i11g9k7l6i10i12i7i8g10k6l5i6j6h7k10g6f5j5k4g8f9i4l7h5j3k8l9g4, b
j10i9j8j9k9h6l10m11l8m7i11h12k8i8k10i10k11k12k7, b
j10i9j8i8i11i7i6j9l9h7k10f5g6j7k7h9g9g10f11k6, w
j10i9j9j8i8k10l6k7k9l9j11m7l8h10g11i11j12j13l7m6l5l4m9m4m5n4k4n5k2o4p4o6p7n7m8n6n8n3, w
j10i9k9j8l8i11h10n6i10k10j11h9l6j12g10f10l7l5l9l10m9n9j6k7k8j9i6j7k6h6m6, b
j10i9i10g10k10l10k9l8k12k11j11h9l13m14j12j9i12l9h12g12l12, b
j10i9h10k9k10i10i8l9j9h7j11j12j7j8l10h9i12l11f9f7g8e7g7g10g14h13g5g6h5e8e10e5e6f5i6g4f11e4d3f4h4f6f8f3, w
j10i9j8i8j9j11i11i10j7j6i7k9g7h7k7m7m5g8h9h6i6l6l9k8h5k5n8l4i4m3n2k2g4f3g6f7i3i5g5g3h4j4f6e7j2, b
j10i9h10j9k9i10h9h12i11h11g12i8l8m7l7l6l11f8j12k13l10l9k11m9m11j11n12o13j8, b
j10i9k9l8l10i11i7j8h10k10i8i10h9f11j7k6h7g7h8h11h6, b
j10i9j9j12j8j7i10g10k8l7h11g12i8l8k10l11l10h10m10, b
j10i9j8j7i8l8l10k9k8j9h9h8l9k10l11l12m9j12n8o7o9m7n9p9n11n10m10o12k12j13o8, b
j10i9j9j11j8i8i10k10j6j7k6g10m8l7i6h6k7k8m6l6m9l8m7m10m5, b
j10i9i10j9l9h9g9g10l10k10i8l12l8l7k9i11j8i7k8h8m8, b
j10i9i10h10g11j8g8h9g9g10h11i8f11e11i11j11h12k9f14g13f13g12f12f15f10, b
j10i9j9i10j8j11g8i7i8h8g9g6j7j6g10g11h9f11k6, b
j10i9j9j8g11i8l8l6k7i11i10k8j6i5g8g10m9n10l10k10j12k11j11j13h9k12f7, b
j10i9k9h12i11l8g11h11h13j8i12k8i8j9i10k10i13i14k13j13g14f15h10j12g10f10g12g13g8g9h9f11j11k12f7, b
j10i9j9j12j7j8i8m12k7h7k6h9m4l5k4k5l4n4i4j4l7m7j5m8h3, b
j10i9j9j7i8j8h7k10j5g6j11h10g11i11g8i6i10h9j12j13h5k7l6h6j6k9i7k8k11k6, w
j10i9j9i10i11i8j7j8l8k9i7g11h10f8j12k13j11j13l7k7l10l9k11i13l11h11m11, b
j10i9j9j11j8j7i10h11k8g10m6l7i8l8k10l11l10h10m10, b
j10i9j8k9j9j7j11j12k8h8m8l8i10h11k10l10l9i12n7, b
j10i9j8j7i7j9h6k9l9g5h9k10i8h8k8l8i6f6h4i5g7e7j6k6k5f8f5d8c9d6g9b4c5e6c6e4e5c4d4d5f7b3d7a2, w
